post_id,user_id,post_date,content_type,likes,shares,comments
702,8802,2025-06-24,image,24,4,9
703,2862,2024-04-24,text,21,6,16
704,1656,2025-04-08,image,15,9,7
705,1756,2023-10-03,image,23,2,9
706,8238,2024-05-16,video,28,7,10
707,9452,2025-05-17,text,15,3,15
708,6228,2025-03-20,image,21,5,7
709,4639,2024-12-09,video,16,1,10
710,9644,2025-05-04,image,18,9,8
711,2568,2023-08-25,video,21,3,13
712,3124,2024-11-28,image,17,4,10
713,5165,2024-03-27,video,22,7,10
714,7082,2023-12-02,image,13,7,6
715,4908,2023-09-04,video,17,7,5
716,9681,2024-06-11,video,14,4,11
717,9766,2024-04-23,text,13,3,8
718,4963,2024-05-15,image,20,9,11
719,7151,2023-07-21,video,25,7,6
720,1767,2025-03-20,image,31,6,11
721,3550,2024-12-24,image,22,5,13
722,2310,2023-11-09,image,18,8,10
723,9635,2024-02-17,image,20,7,10
724,1977,2024-02-16,image,24,5,8
725,7181,2024-12-24,video,22,8,4
726,2491,2024-04-20,video,11,6,10
727,8918,2024-04-22,image,24,8,10
728,4382,2024-10-13,video,20,5,8
729,5988,2024-06-28,image,20,1,7
730,7426,2024-12-31,text,19,9,11
731,3620,2024-10-05,image,18,3,12
732,6061,2023-09-13,image,18,11,9
733,8690,2024-08-04,image,16,5,9
734,3977,2023-09-08,image,20,5,15
735,705,2024-02-17,image,13,7,4
736,5453,2023-12-17,image,19,8,10
737,6095,2023-12-30,text,21,3,7
738,3682,2025-02-13,text,21,8,12
739,4139,2024-12-22,video,18,7,7
740,1917,2025-05-31,image,14,7,5
741,9567,2025-05-17,image,15,7,9
742,7502,2025-03-30,image,19,3,10
743,1846,2024-04-30,image,27,4,8
744,4655,2025-05-08,image,19,6,10
745,6414,2024-10-28,video,21,5,9
746,8112,2024-06-19,text,20,7,11
747,7991,2024-03-15,image,10,7,13
748,9629,2024-06-24,image,15,8,14
749,3091,2024-03-19,image,18,3,19
750,1371,2025-04-22,image,21,2,11
751,1929,2025-03-11,text,16,7,14
752,1637,2024-04-11,image,13,3,11
753,6181,2024-01-25,video,17,6,9
754,8284,2024-05-05,image,31,1,14
755,1844,2025-03-05,image,22,4,15
756,8377,2023-07-17,image,14,2,8
757,9764,2024-04-28,image,14,6,10
758,832,2024-09-09,video,25,6,6
759,5539,2023-11-29,text,19,2,9
760,5316,2024-01-29,image,22,6,10
761,8456,2025-02-25,video,24,6,12
762,5328,2023-11-22,image,25,5,11
763,1287,2024-05-24,text,17,5,8
764,1530,2023-07-21,text,19,8,9
765,6656,2024-04-19,image,15,3,11
766,1878,2023-12-02,text,18,3,11
767,9942,2024-01-03,video,16,3,5
768,5432,2025-05-11,text,15,10,6
769,9390,2024-08-15,video,26,4,12
770,2479,2024-09-01,image,14,3,8
771,101,2023-11-04,video,11,5,7
772,3088,2025-03-27,video,17,8,7
773,5829,2024-11-05,image,22,4,9
774,7426,2024-03-02,video,14,4,10
775,2292,2024-10-19,video,19,4,6
776,5468,2025-01-02,text,32,5,7
777,8297,2024-10-04,video,22,4,10
778,694,2024-06-07,image,20,7,15
779,5787,2024-10-04,text,10,9,7
780,5407,2024-05-10,video,15,6,15
781,3492,2024-04-22,image,20,1,15
782,3393,2025-01-18,image,11,8,13
783,2269,2023-08-12,video,24,7,10
784,5633,2024-09-01,image,28,2,7
785,3784,2025-01-01,text,18,5,9
786,9082,2025-03-02,text,20,5,11
787,5974,2025-04-29,image,15,4,6
788,5970,2025-07-02,image,17,6,11
789,8982,2025-01-18,video,19,6,9
790,4649,2025-03-27,image,22,5,11
791,4940,2024-12-18,video,13,6,10
792,8851,2023-10-02,image,31,9,2
793,8025,2024-08-07,video,20,9,14
794,7858,2024-07-01,text,16,1,11
795,1019,2025-02-12,image,15,3,9
796,1954,2024-03-09,video,20,6,12
797,9383,2024-08-09,image,19,1,13
798,3658,2024-09-08,text,20,2,10
799,4847,2023-08-02,image,13,3,16
800,2297,2024-02-14,image,16,10,15
801,775,2023-09-26,image,11,7,10
802,2812,2024-02-14,image,14,6,10
803,9573,2024-11-12,video,22,3,14
804,3183,2023-07-20,image,20,5,14
805,7868,2023-12-01,image,19,4,8
806,4330,2024-05-25,image,23,3,12
807,6168,2023-12-25,image,23,9,15
808,3098,2025-07-02,image,21,6,9
809,1405,2024-02-27,text,17,7,7
810,5102,2024-08-16,video,22,3,10
811,1370,2024-06-14,image,24,4,12
812,5498,2024-01-23,image,21,0,8
813,6666,2024-03-20,image,16,11,12
814,2065,2023-09-24,image,16,7,4
815,2766,2023-10-20,image,16,4,5
816,2818,2025-03-18,image,31,5,10
817,7792,2025-02-01,video,21,5,6
818,717,2024-05-03,text,17,5,16
819,4041,2023-10-06,image,17,4,9
820,1712,2025-06-09,image,24,4,13
821,9418,2024-09-14,image,25,8,6
822,5368,2025-05-18,image,21,2,6
823,6262,2024-01-08,image,26,5,6
824,9,2025-05-08,video,22,6,11
825,8790,2024-06-18,image,19,8,8
826,4119,2024-10-22,image,20,7,11
827,6087,2023-08-17,text,17,7,11
828,6384,2025-05-07,text,12,6,6
829,9801,2023-11-09,video,23,6,9
830,3668,2023-11-04,image,16,7,14
831,2247,2024-11-24,video,18,5,9
832,3627,2025-01-31,video,25,4,17
833,2823,2025-05-29,image,14,4,7
834,8284,2024-10-18,video,15,6,11
835,851,2023-12-13,text,30,6,13
836,1108,2025-05-17,video,21,5,11
837,300,2023-07-22,image,16,5,8
838,8103,2024-10-13,image,22,5,11
839,9670,2024-11-18,image,22,2,12
840,5401,2024-12-20,video,23,9,7
841,1083,2024-02-16,text,23,6,16
842,8168,2024-02-18,text,20,6,10
843,9558,2023-12-19,image,22,6,12
844,2801,2025-07-03,image,27,2,10
845,3952,2023-08-28,image,20,7,14
846,8968,2024-12-19,video,15,4,9
847,6769,2023-11-08,video,16,3,13
848,1453,2023-09-08,image,23,5,4
849,1682,2025-03-10,video,16,3,6
850,2304,2023-12-05,video,23,10,9
851,7158,2024-02-03,video,18,6,12
852,1852,2025-04-25,image,14,4,11
853,1898,2025-01-08,video,22,5,16
854,5826,2024-03-12,video,19,2,14
855,9520,2024-03-17,image,17,5,18
856,8807,2025-04-10,image,21,7,7
857,245,2024-06-10,text,18,5,15
858,8949,2024-10-18,image,14,3,8
859,9016,2024-10-21,image,16,4,11
860,3808,2024-10-10,image,20,3,13
861,2780,2023-07-28,image,22,2,10
862,1847,2025-06-18,image,15,3,11
863,7022,2023-08-05,image,20,3,10
864,9433,2024-07-08,text,26,1,15
865,474,2023-11-26,text,16,3,9
866,4132,2024-03-27,video,16,2,9
867,1793,2024-05-11,video,24,5,13
868,1735,2024-04-30,video,22,5,7
869,7216,2025-03-03,video,19,4,10
870,7230,2025-04-26,text,23,7,15
871,5189,2025-04-27,text,13,2,11
872,5282,2025-02-11,video,20,4,11
873,5859,2024-09-09,video,16,7,9
874,945,2024-07-15,image,23,4,7
875,1512,2023-10-14,image,21,1,8
876,4082,2025-07-02,image,21,5,8
877,6119,2024-01-14,image,29,5,11
878,859,2023-08-18,text,22,5,11
879,3561,2024-04-26,text,22,3,7
880,8422,2024-11-13,image,12,6,10
881,8370,2023-12-14,image,26,7,8
882,2616,2024-05-25,image,14,8,6
883,1614,2024-03-31,text,22,7,8
884,2841,2024-06-15,text,15,7,10
885,1775,2025-05-05,image,19,3,15
886,3872,2024-08-17,video,22,9,14
887,8274,2023-12-05,video,14,4,7
888,846,2024-06-12,image,15,3,7
889,9409,2024-12-27,image,19,5,10
890,3261,2023-08-31,image,25,3,12
891,3146,2024-11-18,image,20,4,11
892,7803,2024-12-14,video,19,6,15
893,2264,2024-04-17,image,23,8,7
894,8637,2023-09-27,text,22,3,6
895,8156,2025-03-07,image,22,7,18
896,923,2023-08-14,image,21,4,9
897,6696,2024-02-11,image,31,7,8
898,4289,2023-09-19,text,31,4,10
899,5759,2024-01-04,text,18,7,14
900,8132,2024-05-09,text,22,8,16
901,2631,2024-07-16,image,26,3,6
902,7817,2024-06-22,video,18,4,12
903,9360,2024-07-14,image,17,5,3
904,7557,2024-04-24,image,19,7,14
905,5931,2024-07-16,image,21,5,10
906,7001,2024-10-17,image,18,1,13
907,3513,2024-04-10,image,24,6,10
908,6067,2025-03-20,image,17,3,10
909,9088,2024-09-27,image,18,6,7
910,3723,2024-11-25,text,17,6,8
911,5649,2024-12-24,video,25,4,11
912,2061,2024-11-16,image,22,7,11
913,3035,2023-12-08,text,25,4,5
914,2388,2025-02-01,image,19,4,18
915,7009,2023-10-12,image,23,4,10
916,8032,2025-01-13,video,14,10,12
917,1800,2023-10-15,image,27,6,13
918,4408,2024-01-31,image,13,4,9
919,2781,2025-05-10,text,17,5,5
920,1128,2024-10-14,image,17,4,11
921,8531,2024-04-27,text,21,3,8
922,7366,2024-07-11,image,26,4,12
923,7612,2023-12-21,text,19,6,8
924,7536,2024-07-02,image,21,3,7
925,9365,2023-09-04,video,20,5,15
926,2809,2024-10-04,image,19,3,14
927,4298,2024-05-27,image,22,4,12
928,4560,2024-07-05,image,24,4,8
929,449,2024-03-04,image,18,7,10
930,5009,2024-03-16,image,13,3,10
931,4894,2025-03-01,image,10,7,11
932,794,2024-06-19,image,16,4,8
933,437,2024-09-29,text,16,5,11
934,6013,2023-10-04,text,29,7,10
935,5870,2025-03-24,image,24,6,6
936,1621,2023-10-15,video,13,7,17
937,4309,2023-07-28,image,16,5,9
938,949,2025-04-15,text,16,2,7
939,3945,2024-10-16,image,24,12,7
940,9320,2024-02-27,image,20,2,13
941,192,2024-03-20,text,17,8,11
942,1404,2024-01-26,text,20,8,8
943,1991,2024-12-06,text,14,6,9
944,1105,2023-07-23,image,18,7,11
945,549,2025-06-20,image,13,3,10
946,5762,2023-11-08,image,18,2,9
947,8763,2024-08-25,text,11,6,15
948,7904,2025-01-02,image,23,3,11
949,1785,2024-11-01,text,21,3,12
950,805,2025-05-21,text,23,5,21
951,8991,2024-12-20,image,20,6,11
952,8803,2024-02-05,video,22,6,14
953,7518,2025-06-04,image,19,6,8
954,6832,2024-02-21,image,18,3,11
955,6918,2023-12-09,video,19,4,9
956,9999,2024-09-11,image,29,4,8
957,4239,2025-06-23,image,20,3,10
958,3261,2025-01-27,video,18,5,9
959,4368,2024-08-18,video,23,6,8
960,5652,2023-10-20,image,18,5,11
961,3372,2024-04-22,image,16,6,8
962,2094,2025-04-17,image,35,5,6
963,4002,2024-10-03,text,18,5,14
964,6557,2024-06-16,video,18,6,6
965,7811,2024-05-13,video,20,3,15
966,4555,2024-09-20,image,25,2,8
967,9625,2024-02-06,image,23,6,12
968,2518,2023-10-07,image,19,7,7
969,8698,2024-01-03,image,22,5,10
970,5806,2024-12-10,image,13,4,13
971,1097,2024-05-01,image,16,4,9
972,9237,2024-04-30,video,12,6,12
973,7062,2024-07-17,text,28,3,9
974,2205,2024-01-30,image,21,5,8
975,3903,2025-02-19,video,26,4,8
976,1353,2024-09-01,video,24,3,6
977,1597,2024-08-12,text,18,7,7
978,8768,2024-05-31,image,25,8,9
979,6981,2025-04-18,text,20,5,7
980,680,2024-08-01,text,18,9,11
981,3713,2024-10-16,video,19,3,12
982,9322,2024-09-29,image,16,1,8
983,8510,2024-05-03,video,19,7,12
984,5302,2024-10-14,image,22,3,10
985,5735,2025-05-12,image,19,5,10
986,7982,2023-07-11,image,20,7,9
987,5893,2024-08-11,image,22,6,7
988,3697,2025-02-18,image,27,5,9
989,7130,2024-07-10,video,17,12,8
990,2997,2024-08-10,text,17,8,16
991,7238,2024-05-29,image,27,6,6
992,7328,2024-01-01,video,20,5,16
993,7408,2024-09-15,image,24,5,6
994,2543,2025-06-13,image,18,3,15
995,679,2023-09-04,image,17,5,11
996,5367,2024-02-20,video,20,7,9
997,5644,2023-10-07,image,20,3,10
998,7411,2024-08-26,video,18,6,12
999,9836,2024-12-24,image,21,5,8
1000,5542,2024-01-06,video,33,6,9
1001,835,2024-03-12,image,28,3,10
1002,9861,2024-09-30,video,12,6,7
1003,6027,2023-08-03,image,21,9,16
1004,8473,2025-02-03,video,16,11,12
1005,7971,2025-01-17,image,18,3,14
1006,6819,2025-06-02,video,19,4,10
1007,5029,2024-10-31,text,20,7,5
1008,4704,2024-02-11,image,14,6,10
1009,9439,2024-10-20,text,16,6,9
1010,1773,2023-08-15,video,28,4,9
1011,2165,2024-12-19,image,24,8,4
1012,7112,2024-02-08,text,12,9,7
1013,8384,2025-03-09,video,22,4,8
1014,2836,2024-02-16,image,23,1,7
1015,2666,2024-01-23,text,23,4,6
1016,6114,2024-07-01,image,23,5,8
1017,2564,2024-02-06,video,24,4,8
1018,8499,2023-11-26,image,16,1,11
1019,8132,2024-06-24,video,24,6,7
1020,8724,2023-08-15,image,22,7,13
1021,2697,2024-06-20,video,21,2,11
1022,4688,2023-10-19,image,26,6,10
1023,7322,2024-04-11,image,26,6,10
1024,7014,2024-02-23,image,18,4,9
1025,7705,2024-02-01,video,20,5,7
1026,5572,2024-03-27,image,21,7,12
1027,7337,2025-01-19,video,19,2,7
1028,59,2023-10-29,image,16,3,10
1029,9766,2024-07-12,image,16,3,5
1030,1141,2024-09-12,text,23,6,13
1031,2563,2024-05-19,text,25,3,16
1032,2853,2023-08-23,text,20,4,13
1033,6642,2023-08-21,text,18,4,15
1034,942,2024-10-14,image,22,6,13
1035,6542,2024-03-20,image,23,4,7
1036,9967,2024-01-17,image,21,3,9
1037,7431,2024-06-26,text,13,3,12
1038,1422,2025-04-07,video,18,4,10
1039,5766,2024-11-20,image,22,2,10
1040,436,2023-11-08,video,20,4,1
1041,840,2024-09-03,video,21,8,11
1042,4002,2024-07-08,image,23,6,7
1043,5249,2024-02-05,image,18,6,10
1044,4960,2025-06-06,image,15,9,12
1045,1651,2023-08-16,text,17,4,8
1046,5829,2024-06-23,image,21,5,9
1047,9438,2024-03-07,video,19,5,12
1048,2262,2023-09-13,text,24,5,9
1049,9108,2025-05-12,text,18,7,10
1050,5895,2024-10-23,image,17,6,7
1051,6279,2024-01-11,image,14,8,8
1052,3890,2024-10-21,text,25,8,10
1053,6898,2023-10-09,image,22,2,19
1054,1327,2025-06-27,video,28,5,12
1055,5902,2024-01-17,text,20,7,4
1056,3359,2024-04-26,text,21,0,12
1057,1586,2025-03-15,image,16,6,15
1058,5646,2023-07-10,image,25,8,8
1059,389,2024-01-06,image,14,8,7
1060,2792,2024-06-17,text,21,6,9
1061,3333,2024-09-01,video,28,7,3
1062,704,2023-11-12,image,21,2,11
1063,5835,2024-09-11,image,17,6,16
1064,2821,2025-07-04,text,17,3,9
1065,8054,2025-05-20,image,16,4,9
1066,4960,2023-07-29,text,16,6,12
1067,1060,2023-12-29,text,21,4,6
1068,9491,2024-03-05,image,12,5,6
1069,1302,2024-05-21,video,23,5,11
1070,8866,2024-08-14,image,24,4,13
1071,7697,2024-10-11,image,20,5,9
1072,4300,2024-10-20,image,15,8,8
1073,6072,2024-12-21,video,23,5,12
1074,4113,2023-10-02,image,23,2,9
1075,7882,2024-12-11,text,16,6,9
1076,9209,2025-06-06,video,17,4,11
1077,8402,2023-07-19,image,27,5,5
1078,499,2024-09-11,image,17,1,8
1079,8621,2024-11-22,video,14,10,13
1080,7246,2024-11-18,video,24,6,13
1081,2106,2024-04-19,image,18,6,14
1082,9746,2024-08-23,text,31,5,12
1083,5328,2024-07-23,video,15,3,19
1084,5631,2024-07-12,text,16,6,18
1085,3207,2024-06-25,text,18,5,8
1086,7138,2023-07-05,video,15,4,11
1087,2570,2025-05-26,video,22,5,10
1088,2629,2025-01-13,image,28,2,6
1089,6765,2024-07-03,text,13,8,8
1090,1068,2024-04-08,text,20,6,14
1091,1507,2023-07-27,video,16,3,8
1092,3014,2023-09-25,image,15,5,8
1093,9860,2023-11-30,text,27,3,10
1094,6643,2024-09-24,image,21,10,7
1095,4067,2024-11-24,video,25,8,7
1096,948,2024-12-08,image,26,10,10
1097,4390,2024-10-31,text,22,4,13
1098,8144,2023-12-19,video,21,11,13
1099,1172,2025-04-15,image,32,2,10
1100,6115,2025-03-19,image,12,4,13
1101,172,2024-10-13,image,26,3,12
1102,5683,2024-11-03,video,27,7,17
1103,9336,2023-11-16,image,17,6,11
1104,5857,2024-03-11,image,15,6,9
1105,6210,2024-05-05,text,19,2,12
1106,3578,2024-06-19,image,19,4,9
1107,8381,2025-04-15,video,14,6,8
1108,4077,2024-10-22,image,24,1,8
1109,158,2025-06-26,image,18,5,21
1110,7778,2024-07-10,video,18,10,13
1111,2718,2024-12-23,video,14,4,6
1112,8438,2025-02-23,image,18,2,10
1113,2796,2024-02-26,image,17,9,11
1114,7201,2025-02-24,image,29,7,10
1115,7529,2024-12-11,image,17,5,14
1116,2378,2025-03-25,image,16,3,11
1117,9042,2024-05-06,image,19,5,13
1118,1811,2025-03-28,image,16,6,12
1119,5191,2024-01-11,image,30,6,16
1120,5433,2023-09-14,video,22,1,10
1121,7896,2025-02-16,video,17,4,8
1122,2127,2024-07-11,image,22,7,9
1123,6954,2025-02-28,video,10,6,13
1124,3031,2024-07-13,image,15,5,9
1125,6324,2023-08-26,image,21,6,10
1126,5748,2024-08-10,image,20,3,8
1127,5606,2024-05-13,video,29,4,6
1128,5892,2023-11-22,video,13,5,13
1129,3077,2024-05-15,text,24,7,11
1130,2345,2024-05-15,video,12,12,12
1131,620,2025-01-22,text,20,5,14
1132,2408,2024-06-10,image,22,4,8
1133,6261,2025-01-25,image,20,4,10
1134,3005,2025-02-18,image,18,5,8
1135,3915,2025-04-25,image,23,6,10
1136,3597,2024-08-17,image,20,5,9
1137,9870,2024-05-19,text,22,5,14
1138,4040,2023-08-28,video,18,1,13
1139,1305,2024-05-13,video,28,4,11
1140,5631,2025-06-04,video,24,5,7
1141,7283,2024-01-01,video,22,12,11
1142,3308,2025-03-13,image,17,6,8
1143,1362,2023-12-27,video,11,4,10
1144,6666,2025-02-18,image,14,7,11
1145,4295,2024-09-13,image,23,5,7
1146,1788,2024-05-04,image,17,3,7
1147,1074,2023-12-13,text,22,2,6
1148,9358,2025-03-10,text,23,7,8
1149,5903,2024-08-22,text,11,3,10
1150,3600,2023-10-05,text,19,3,6
1151,3056,2024-01-08,video,25,4,3
1152,6477,2023-07-13,text,26,2,9
1153,660,2025-07-02,image,22,4,9
1154,6321,2023-12-05,image,29,3,11
1155,6514,2023-10-23,image,22,2,11
1156,4643,2025-02-02,image,21,9,17
1157,9322,2025-03-16,text,14,1,8
1158,6374,2024-05-18,image,13,3,11
1159,4467,2023-10-13,video,21,4,15
1160,9661,2024-02-25,text,23,5,7
1161,5588,2024-12-17,video,15,5,10
1162,2472,2025-04-01,image,16,10,8
1163,9344,2024-10-24,image,24,7,6
1164,6176,2024-08-08,image,20,12,9
1165,8285,2024-05-27,image,22,6,11
1166,1282,2024-02-25,video,19,6,7
1167,3178,2023-07-26,image,13,2,12
1168,5668,2024-10-20,image,20,5,4
1169,4512,2024-01-17,image,23,2,5
1170,3882,2024-05-12,text,22,9,7
1171,2414,2024-05-07,video,23,6,7
1172,1545,2024-04-14,text,21,3,9
1173,4785,2025-03-24,image,16,5,8
1174,5762,2025-04-05,image,18,4,12
1175,7875,2024-02-05,video,23,1,9
1176,6962,2024-09-17,video,15,2,11
1177,5627,2024-07-16,image,19,4,5
1178,4515,2024-06-20,text,21,2,9
1179,1146,2023-07-28,video,27,4,5
1180,9103,2025-02-28,image,25,5,17
1181,5451,2024-03-03,image,20,8,6
1182,1567,2023-12-26,video,23,3,11
1183,3006,2024-05-06,text,19,2,10
1184,4508,2024-02-20,image,24,6,13
1185,4249,2024-01-29,image,18,7,9
1186,8284,2025-03-19,video,30,6,11
1187,3993,2024-01-13,video,27,5,8
1188,8523,2025-03-30,video,22,4,13
1189,8028,2024-01-20,video,17,1,5
1190,5761,2024-09-14,image,20,3,14
1191,9147,2024-11-20,video,23,9,13
1192,8046,2024-03-22,video,17,4,11
1193,2978,2024-02-13,text,15,5,16
1194,5348,2023-09-23,text,21,8,8
1195,4290,2023-10-15,video,19,3,7
1196,530,2023-09-27,text,23,11,13
1197,2893,2024-11-23,video,12,5,6
1198,9459,2024-06-30,video,11,7,13
1199,7444,2024-04-25,image,14,4,15
1200,9666,2023-11-14,video,23,5,13
1201,4735,2023-08-11,text,31,7,10
1202,9790,2025-06-06,video,26,6,13
1203,2526,2024-08-28,video,21,9,8
1204,3762,2024-11-22,image,19,3,9
1205,6142,2023-07-29,video,25,4,11
1206,2743,2025-04-23,image,27,4,11
1207,4636,2023-09-02,image,26,6,4
1208,4426,2024-12-30,image,22,4,11
1209,8662,2023-11-19,image,19,3,8
1210,3831,2025-05-06,text,11,3,11
1211,6993,2024-08-20,video,12,3,14
1212,534,2024-10-25,image,21,2,8
1213,4563,2024-01-14,video,27,2,10
1214,7121,2025-05-31,image,19,6,8
1215,6564,2024-01-18,video,19,6,5
1216,7290,2025-06-16,video,19,6,11
1217,4088,2024-08-02,video,25,8,11
1218,8954,2023-11-09,image,16,10,6
1219,9083,2024-08-21,text,17,6,9
1220,2356,2023-07-12,text,26,5,10
1221,1956,2025-06-16,image,25,3,5
1222,2972,2023-07-23,image,17,7,11
1223,5540,2025-03-09,text,15,1,13
1224,7494,2024-12-09,text,12,6,9
1225,1673,2024-10-04,image,20,6,5
1226,2837,2023-11-08,image,28,6,12
1227,4928,2025-04-04,text,25,3,6
1228,4940,2023-07-19,image,16,7,12
1229,3645,2024-04-06,image,25,6,8
1230,2298,2024-01-12,image,17,7,5
1231,4062,2025-05-01,video,19,3,3
1232,3167,2024-04-29,image,14,5,15
1233,9512,2024-03-10,image,20,4,13
1234,184,2023-07-25,image,27,7,6
1235,9476,2024-02-14,image,17,1,10
1236,2847,2024-11-07,image,17,7,12
1237,9625,2024-04-05,image,21,3,11
1238,9989,2024-05-10,image,13,6,13
1239,4723,2024-08-15,text,25,8,6
1240,783,2024-05-31,video,27,6,13
1241,1508,2024-10-27,text,22,7,12
1242,5856,2024-05-25,video,28,6,12
1243,7539,2024-10-11,text,19,2,7
1244,677,2023-08-04,text,30,4,11
1245,7251,2023-08-03,text,24,4,8
1246,7814,2025-06-24,video,13,3,10
1247,4091,2023-09-04,video,21,7,8
1248,5724,2024-10-13,image,21,5,7
1249,9553,2023-11-13,text,24,8,10
1250,2687,2025-05-15,image,19,3,9
1251,8383,2023-12-21,text,21,6,10
1252,9035,2023-11-28,image,20,6,14
1253,8527,2023-09-12,video,12,4,8
1254,7690,2025-03-06,image,20,4,6
1255,1111,2025-06-07,image,21,2,14
1256,579,2024-03-06,image,18,4,14
1257,62,2023-10-16,image,19,4,6
1258,387,2025-03-22,video,27,4,10
1259,9362,2024-02-23,text,15,6,11
1260,2201,2023-07-16,image,21,5,10
1261,1684,2024-02-01,video,14,2,5
1262,6322,2025-05-28,image,14,6,15
1263,8057,2023-10-08,text,22,3,7
1264,8679,2025-06-24,image,10,5,6
1265,7415,2024-03-04,image,14,3,14
1266,6644,2024-11-10,image,18,2,9
1267,8733,2024-06-23,image,17,14,6
1268,5632,2024-03-15,video,23,4,9
1269,7946,2024-08-07,text,19,9,9
1270,7727,2024-12-21,image,20,6,13
1271,5170,2024-01-28,image,19,4,17
1272,9431,2024-12-25,video,25,8,8
1273,9183,2025-03-18,text,14,1,6
1274,6788,2023-10-25,video,23,5,8
1275,4468,2024-06-27,image,15,2,8
1276,5233,2024-05-28,image,18,4,16
1277,8131,2024-08-09,video,15,3,8
1278,6197,2024-05-24,image,16,4,6
1279,3908,2025-04-21,text,20,12,8
1280,4289,2023-09-15,image,13,3,14
1281,6735,2024-11-22,image,19,3,8
1282,1081,2025-03-25,text,17,6,16
1283,6241,2023-11-17,video,19,8,9
1284,198,2024-07-12,image,22,4,7
1285,7815,2024-06-17,image,15,9,10
1286,7852,2025-03-28,video,28,6,7
1287,9791,2025-06-16,image,21,4,7
1288,1601,2025-01-20,text,24,7,11
1289,7463,2025-04-18,text,14,4,10
1290,6867,2024-09-20,image,15,5,12
1291,3693,2025-01-31,text,21,3,5
1292,8876,2025-04-25,video,20,1,11
1293,3084,2023-12-05,image,25,6,11
1294,3990,2025-03-20,image,18,5,8
1295,333,2024-01-08,image,20,8,16
1296,9964,2023-12-27,video,14,4,13
1297,6107,2024-01-06,image,26,4,12
1298,7334,2025-04-08,video,25,5,10
1299,6656,2024-03-16,image,23,1,10
1300,5309,2024-06-07,image,27,5,11
1301,4201,2025-07-03,text,19,1,6
1302,2722,2025-04-18,text,16,6,5
1303,8999,2024-10-25,video,18,4,14
1304,1065,2024-03-02,image,22,6,15
1305,9081,2025-06-06,image,19,4,10
1306,6821,2023-11-02,video,24,4,11
1307,8513,2023-07-20,video,24,4,5
1308,3958,2023-09-15,video,23,5,8
1309,2383,2024-09-05,text,19,5,9
1310,3232,2024-01-28,video,18,2,6
1311,7009,2024-01-20,text,28,5,9
1312,1501,2025-03-14,image,20,3,17
1313,1569,2024-03-09,video,25,9,14
1314,5893,2024-06-16,text,22,5,10
1315,3282,2024-05-05,image,25,7,7
1316,9712,2024-04-23,text,20,5,14
1317,4090,2023-09-08,video,24,4,10
1318,1866,2024-05-21,text,20,6,7
1319,9598,2025-05-09,video,20,2,10
1320,5601,2025-04-06,image,25,3,9
1321,6056,2025-01-12,image,18,4,12
1322,5,2024-12-05,video,27,5,6
1323,7960,2023-11-18,image,14,3,10
1324,1169,2025-05-21,image,18,6,6
1325,2399,2024-09-23,image,21,8,7
1326,2631,2025-04-18,video,25,1,11
1327,6609,2025-04-10,image,18,1,17
1328,348,2025-06-13,text,27,3,8
1329,5862,2025-01-10,video,29,5,10
1330,3343,2025-02-23,image,20,3,6
1331,6501,2024-04-12,image,26,6,10
1332,2575,2023-08-15,video,22,5,11
1333,3826,2025-01-23,image,22,3,14
1334,4594,2024-05-21,image,20,3,11
1335,5273,2024-02-08,image,14,4,9
1336,8245,2023-08-24,image,29,12,11
1337,149,2023-07-15,image,29,9,7
1338,8695,2023-12-18,image,17,7,9
1339,870,2023-09-03,text,18,3,10
1340,3522,2024-08-23,image,17,6,6
1341,3872,2024-02-28,image,20,3,13
1342,1301,2023-08-22,image,20,7,12
1343,7596,2024-11-10,image,16,6,13
1344,4834,2024-11-21,video,21,6,17
1345,6671,2025-07-02,image,22,2,12
